role,route_name,path,status,code,note
field_employee,companies:charter_accept,/companies/charter/accept/,REDIRECT,302,
field_employee,companies:charter_manage,/companies/charter/manage/,REDIRECT,302,
field_employee,companies:policies,/companies/policies/,REDIRECT,302,
field_employee,companies:branches_list,/companies/branches/,REDIRECT,302,
field_employee,companies:branch_add,/companies/branches/add/,REDIRECT,302,
field_employee,companies:branch_edit,/companies/branches/1/edit/,REDIRECT,302,
field_employee,companies:branch_delete,/companies/branches/1/delete/,SKIPPED,,Destructive or special route — skipped for safety
field_employee,companies:departments_list,/companies/departments/,REDIRECT,302,
field_employee,companies:department_add,/companies/departments/add/,REDIRECT,302,
field_employee,companies:department_edit,/companies/departments/1/edit/,REDIRECT,302,
field_employee,companies:department_delete,/companies/departments/1/delete/,SKIPPED,,Destructive or special route — skipped for safety
field_employee,companies:shifts_list,/companies/shifts/,REDIRECT,302,
field_employee,companies:shift_add,/companies/shifts/add/,REDIRECT,302,
field_employee,companies:shift_edit,/companies/shifts/1/edit/,REDIRECT,302,
field_employee,companies:shift_delete,/companies/shifts/1/delete/,SKIPPED,,Destructive or special route — skipped for safety
field_employee,companies:approval_flows,/companies/approval-flows/,REDIRECT,302,
field_employee,companies:delegations,/companies/delegations/,REDIRECT,302,
field_employee,companies:delegation_add,/companies/delegations/add/,REDIRECT,302,
field_employee,companies:delegation_deactivate,/companies/delegations/1/deactivate/,SKIPPED,,Destructive or special route — skipped for safety
field_employee,companies:notification_settings,/companies/notification-settings/,REDIRECT,302,
field_employee,leaves:leave_types_list,/leaves/types/,REDIRECT,302,
field_employee,leaves:leave_type_add,/leaves/types/add/,REDIRECT,302,
field_employee,leaves:leave_type_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,leaves:leave_type_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,leaves:leave_requests_list,/leaves/,REDIRECT,302,
field_employee,leaves:leave_request_add,/leaves/add/,REDIRECT,302,
field_employee,leaves:leave_request_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,leaves:leave_approve,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,leaves:leave_reject,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,leaves:leave_cancel,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,leaves:leave_balances,/leaves/balances/,REDIRECT,302,
field_employee,leaves:set_leave_balance,/leaves/balances/set/,REDIRECT,302,
field_employee,requests_app:list,/requests/,REDIRECT,302,
field_employee,requests_app:add,/requests/add/,REDIRECT,302,
field_employee,requests_app:detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,requests_app:approve,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,requests_app:reject,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,requests_app:cancel,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,reports:home,/reports/,REDIRECT,302,
field_employee,reports:attendance,/reports/attendance/,REDIRECT,302,
field_employee,reports:late,/reports/late/,REDIRECT,302,
field_employee,reports:leaves,/reports/leaves/,REDIRECT,302,
field_employee,reports:field,/reports/field/,REDIRECT,302,
field_employee,reports:employees,/reports/employees/,REDIRECT,302,
field_employee,employee_list,/employees/,REDIRECT,302,
field_employee,employee_add,/employees/add/,REDIRECT,302,
field_employee,employee_create,/employees/add/,REDIRECT,302,
field_employee,add_employee,/employees/add/,REDIRECT,302,
field_employee,employee_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_info,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_update,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,edit_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,delete_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_remove,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,remove_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_print,/employees/print/,REDIRECT,302,
field_employee,employee_print_all,/employees/print/,REDIRECT,302,
field_employee,employees_print,/employees/print/,REDIRECT,302,
field_employee,employees_print_all,/employees/print/,REDIRECT,302,
field_employee,employee_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_detail_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employees_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_print_credentials,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_credentials_print,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,print_credentials_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,create_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,deactivate_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,reset_password_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_folder,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_folder_upload,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_folder_delete,,UNRESOLVED,,"Missing sample kwargs: ['pk', 'doc_id']"
field_employee,my_balance_view,/employees/my-balance/,REDIRECT,302,
field_employee,employee_balance,/employees/my-balance/,REDIRECT,302,
field_employee,my_deductions_view,/employees/my-deductions/,REDIRECT,302,
field_employee,employee_deductions,/employees/my-deductions/,REDIRECT,302,
field_employee,employee_search_api,/employees/api/search/,REDIRECT,302,
field_employee,manager_options_api,/employees/api/manager-options/,REDIRECT,302,
field_employee,hierarchy_manage,/employees/hierarchy/,REDIRECT,302,
field_employee,employee_list,/employees/,REDIRECT,302,
field_employee,employee_add,/employees/add/,REDIRECT,302,
field_employee,employee_create,/employees/add/,REDIRECT,302,
field_employee,add_employee,/employees/add/,REDIRECT,302,
field_employee,employee_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_info,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_edit,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_update,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,edit_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_delete,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,delete_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_remove,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,remove_employee,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_print,/employees/print/,REDIRECT,302,
field_employee,employee_print_detail,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,print_credentials_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,employee_comprehensive_profile,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,create_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,deactivate_account_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,reset_password_view,,UNRESOLVED,,Missing sample kwargs: ['pk']
field_employee,my_balance_view,/employees/my-balance/,REDIRECT,302,
field_employee,my_deductions_view,/employees/my-deductions/,REDIRECT,302,
field_employee,employee_search_api,/employees/api/search/,REDIRECT,302,
